V-S-D
             0
             0
             0      0.00000          0.000
             5      0.00712          0.003
           111      0.13428          0.010
           473      0.34821          0.018
          1160      0.56744          0.028
          2206      0.82814          0.039
          3661      1.11131          0.052
          4987      1.30000          0.062
